iter,acc,nmi,ari,f1_macro,f1_micro,precision_macro,precision_micro,acc_unconf,nmi_unconf,acc_conf,nmi_conf,nb_unconf,nb_conf,loss_recons,loss_clus,loss,nb_l,nb_f_l,nb_t_l,nb_added_link_unconf_unconf,nb_false_added_link_unconf_unconf,nb_true_added_link_unconf_unconf,nb_deleted_link_unconf_unconf,nb_false_deleted_link_unconf_unconf,nb_true_deleted_link_unconf_unconf
70,0.7344903988183161,0.5257843356032071,0.5116584225920051,0.7154545093478019,0.7344903988183162,0.751393938387836,0.7344903988183161,0.8471965495995071,0.7336251701922979,0.5658986175115207,0.2254560136622209,1623,1085,12.594216,4.25331,16.847527,0,0,0,0,0,0,0,0,0
71,0.7378138847858198,0.5313734365920154,0.5193789826184679,0.7179588025711465,0.7378138847858198,0.7540160108031512,0.7378138847858198,0.8441158348736907,0.727480164149148,0.5788018433179724,0.24666430250333607,1623,1085,12.593172,4.17677,16.769943,0,0,0,0,0,0,0,0,0
72,0.7352289512555391,0.5269949955169935,0.5160180204986115,0.7148950125527616,0.735228951255539,0.7518154480678741,0.7352289512555391,0.8416512630930376,0.7256008163365093,0.576036866359447,0.23863282918714937,1623,1085,12.592853,4.088461,16.681313,0,0,0,0,0,0,0,0,0
73,0.7363367799113737,0.5282113120275213,0.5174533767979926,0.7160259980462477,0.7363367799113737,0.7512062990780509,0.7363367799113737,0.844731977818854,0.7295116918785504,0.5741935483870968,0.23831772609461155,1623,1085,12.618939,3.9935093,16.61245,0,0,0,0,0,0,0,0,0
74,0.7352289512555391,0.5333161800060751,0.5152059898165919,0.7172714237278092,0.735228951255539,0.7522714855347182,0.7352289512555391,0.8428835489833642,0.7269886607742654,0.5741935483870968,0.2544636961207451,1623,1085,12.626641,3.8370981,16.46374,0,0,0,0,0,0,0,0,0
75,0.7403988183161004,0.5346272761604254,0.5222801845509926,0.7215331516400049,0.7403988183161004,0.7541276767640247,0.7403988183161004,0.8441158348736907,0.7285252181466216,0.5852534562211982,0.2499917617198554,1623,1085,12.630863,3.7215586,16.35242,0,0,0,0,0,0,0,0,0
76,0.7392909896602659,0.5369138651029015,0.5219119828158536,0.7202918958127208,0.739290989660266,0.7523684841106383,0.7392909896602659,0.8441158348736907,0.726432327033253,0.5824884792626728,0.2557783318838812,1623,1085,12.630125,3.6629238,16.293049,0,0,0,0,0,0,0,0,0
77,0.7381831610044313,0.527505275160581,0.5231613806316596,0.7169177705937305,0.7381831610044313,0.7494579087691714,0.7381831610044313,0.844731977818854,0.7291542126703516,0.5788018433179724,0.23571958609080512,1623,1085,12.63087,3.551344,16.182213,0,0,0,0,0,0,0,0,0
78,0.7437223042836041,0.5398400644559507,0.5309747209090591,0.7233461447821062,0.7437223042836041,0.7580933298188496,0.7437223042836041,0.8441158348736907,0.7294603688313258,0.5935483870967742,0.2586984754790549,1623,1085,12.6272135,3.474619,16.101833,0,0,0,0,0,0,0,0,0
79,0.7426144756277696,0.5346144804433259,0.5256645189494721,0.7234917949178732,0.7426144756277696,0.7559555689011874,0.7426144756277696,0.844731977818854,0.7289109283315984,0.5898617511520737,0.25310719146630745,1623,1085,12.63712,3.4181442,16.055264,0,0,0,0,0,0,0,0,0
80,0.7444608567208272,0.5424254046893202,0.5284098188259618,0.7265693688067394,0.7444608567208272,0.7606650018016081,0.7444608567208272,0.8460207612456747,0.7262181187341911,0.5636550308008214,0.24595230456167144,1734,974,12.650218,3.9349337,16.585152,0,0,0,0,0,0,0,0,0
81,0.7440915805022157,0.5443064784154735,0.5333777642817054,0.7235853363538214,0.7440915805022158,0.7578245452935322,0.7440915805022157,0.8437139561707035,0.7194132133843023,0.5667351129363449,0.2599068314955315,1734,974,12.659834,3.8734646,16.533298,0,0,0,0,0,0,0,0,0
82,0.7396602658788775,0.5360709332251113,0.5221458878968026,0.721294181890395,0.7396602658788776,0.7535938268185064,0.7396602658788775,0.842560553633218,0.7175638955744524,0.5564681724845996,0.2420558284225291,1734,974,12.659407,3.7579298,16.417336,0,0,0,0,0,0,0,0,0
83,0.7440915805022157,0.5433552903881873,0.5318130045186115,0.7248275606750162,0.7440915805022158,0.7567012721225777,0.7440915805022157,0.845444059976932,0.7232878517945575,0.5636550308008214,0.25420051196522353,1734,974,12.677819,3.5980425,16.275862,0,0,0,0,0,0,0,0,0
84,0.7407680945347119,0.5360152023748648,0.5233900722853061,0.7216141923692072,0.7407680945347118,0.7546219918360324,0.7407680945347119,0.8448673587081892,0.7231508897640992,0.555441478439425,0.23760757977382205,1734,974,12.683435,3.5421839,16.22562,0,0,0,0,0,0,0,0,0
85,0.7470457902511078,0.5462141554945023,0.5401381030346296,0.7264218957731743,0.7470457902511078,0.7575139039656559,0.7470457902511078,0.8437139561707035,0.7204159225668075,0.5749486652977412,0.26105247141679194,1734,974,12.68833,3.4405098,16.12884,0,0,0,0,0,0,0,0,0
86,0.7455686853766618,0.5416656118245908,0.535156804968686,0.7251467564786779,0.7455686853766618,0.7585696712359106,0.7455686853766618,0.8448673587081892,0.7239131611396945,0.5687885010266941,0.24721741235100614,1734,974,12.700507,3.37671,16.077217,0,0,0,0,0,0,0,0,0
